Fecha,Confirmados,Confirmados_Ing,Sospechosos,Defunciones_Sint,Defunciones_Muer
2020-03-18,154.0,118.0,346,13.0,3.0
2020-03-19,137.0,151.0,312,17.0,
2020-03-20,227.0,132.0,461,34.0,1.0
2020-03-21,158.0,84.0,401,28.0,
2020-03-22,179.0,71.0,526,28.0,2.0
2020-03-23,259.0,164.0,930,44.0,1.0
2020-03-24,204.0,221.0,902,35.0,3.0
2020-03-25,243.0,177.0,1022,44.0,2.0
2020-03-26,291.0,221.0,919,52.0,8.0
2020-03-27,315.0,259.0,951,52.0,9.0
2020-03-28,307.0,187.0,992,57.0,15.0
2020-03-29,300.0,162.0,1081,65.0,9.0
2020-03-30,424.0,338.0,1337,79.0,14.0
2020-03-31,335.0,309.0,1076,75.0,25.0
2020-04-01,536.0,376.0,1274,111.0,21.0
2020-04-02,479.0,342.0,876,107.0,27.0
2020-04-03,493.0,387.0,919,117.0,33.0
2020-04-04,492.0,248.0,877,106.0,38.0
2020-04-05,478.0,252.0,873,95.0,33.0
2020-04-06,650.0,621.0,1067,141.0,57.0
2020-04-07,561.0,511.0,930,134.0,60.0
2020-04-08,701.0,572.0,960,185.0,50.0
2020-04-09,694.0,475.0,876,157.0,61.0
2020-04-10,1065.0,565.0,1100,238.0,77.0
2020-04-11,803.0,458.0,997,168.0,81.0
2020-04-12,860.0,472.0,979,212.0,84.0
2020-04-13,1060.0,936.0,1308,257.0,98.0
2020-04-14,1010.0,915.0,1089,233.0,110.0
2020-04-15,1174.0,975.0,1127,291.0,112.0
2020-04-16,1155.0,983.0,1078,290.0,105.0
2020-04-17,1325.0,1144.0,1077,331.0,138.0
2020-04-18,1402.0,808.0,1048,361.0,135.0
2020-04-19,1247.0,778.0,1121,312.0,179.0
2020-04-20,2060.0,1503.0,1432,498.0,205.0
2020-04-21,1361.0,1463.0,963,327.0,212.0
2020-04-22,1415.0,1409.0,853,349.0,212.0
2020-04-23,1470.0,1500.0,818,373.0,224.0
2020-04-24,1736.0,1723.0,782,452.0,261.0
2020-04-25,1800.0,1145.0,762,437.0,276.0
2020-04-26,1613.0,1103.0,668,413.0,305.0
2020-04-27,1969.0,1929.0,749,492.0,277.0
2020-04-28,1728.0,1954.0,597,412.0,314.0
2020-04-29,1554.0,1920.0,515,368.0,381.0
2020-04-30,2138.0,1873.0,547,492.0,345.0
2020-05-01,2964.0,1533.0,751,736.0,407.0
2020-05-02,2083.0,1481.0,576,444.0,348.0
2020-05-03,1971.0,1366.0,589,421.0,358.0
2020-05-04,2506.0,2639.0,644,534.0,449.0
2020-05-05,2544.0,2217.0,691,605.0,443.0
2020-05-06,2279.0,2377.0,584,519.0,400.0
2020-05-07,2496.0,2523.0,573,521.0,398.0
2020-05-08,2900.0,2510.0,678,610.0,434.0
2020-05-09,2580.0,1637.0,586,521.0,408.0
2020-05-10,3484.0,1535.0,846,831.0,438.0
2020-05-11,3207.0,3097.0,743,645.0,449.0
2020-05-12,2912.0,3058.0,645,539.0,477.0
2020-05-13,2826.0,3213.0,662,533.0,485.0
2020-05-14,2869.0,3213.0,651,558.0,538.0
2020-05-15,4215.0,3672.0,884,726.0,545.0
2020-05-16,3133.0,2249.0,661,537.0,525.0
2020-05-17,3048.0,1720.0,698,565.0,575.0
2020-05-18,4399.0,4170.0,967,738.0,575.0
2020-05-19,3411.0,3695.0,691,605.0,576.0
2020-05-20,4677.0,4043.0,966,813.0,560.0
2020-05-21,3205.0,4100.0,623,544.0,566.0
2020-05-22,4014.0,4120.0,698,654.0,543.0
2020-05-23,3696.0,2393.0,677,616.0,537.0
2020-05-24,3476.0,1997.0,724,619.0,593.0
2020-05-25,5225.0,4774.0,984,826.0,616.0
2020-05-26,3838.0,4411.0,695,625.0,610.0
2020-05-27,3672.0,4549.0,738,614.0,591.0
2020-05-28,4177.0,4300.0,831,672.0,615.0
2020-05-29,4203.0,4445.0,705,613.0,567.0
2020-05-30,4057.0,2805.0,693,609.0,596.0
2020-05-31,3771.0,2179.0,654,681.0,622.0
2020-06-01,6883.0,5430.0,1179,1165.0,681.0
2020-06-02,4314.0,4821.0,819,675.0,642.0
2020-06-03,4276.0,5042.0,858,637.0,665.0
2020-06-04,4399.0,5002.0,759,662.0,646.0
2020-06-05,5455.0,5124.0,866,740.0,586.0
2020-06-06,5086.0,3130.0,841,710.0,654.0
2020-06-07,4312.0,2448.0,800,638.0,683.0
2020-06-08,5781.0,6247.0,1017,795.0,733.0
2020-06-09,4679.0,5854.0,814,706.0,681.0
2020-06-10,6307.0,5808.0,1069,879.0,698.0
2020-06-11,4583.0,5464.0,761,593.0,666.0
2020-06-12,5371.0,5723.0,982,739.0,724.0
2020-06-13,4747.0,3209.0,877,593.0,689.0
2020-06-14,4624.0,2673.0,853,651.0,709.0
2020-06-15,7107.0,6661.0,1336,907.0,708.0
2020-06-16,5351.0,6476.0,1051,658.0,763.0
2020-06-17,4603.0,6173.0,907,601.0,752.0
2020-06-18,5633.0,6138.0,1200,716.0,670.0
2020-06-19,5719.0,6145.0,1177,728.0,645.0
2020-06-20,7481.0,3684.0,1751,909.0,608.0
2020-06-21,4753.0,2580.0,1318,628.0,687.0
2020-06-22,6074.0,6970.0,1727,761.0,663.0
2020-06-23,5249.0,6603.0,1401,617.0,635.0
2020-06-24,5208.0,6343.0,1543,683.0,636.0
2020-06-25,6252.0,6308.0,1411,746.0,619.0
2020-06-26,6779.0,6589.0,1585,802.0,665.0
2020-06-27,5293.0,3754.0,1273,646.0,692.0
2020-06-28,6346.0,3030.0,1165,814.0,687.0
2020-06-29,6709.0,7556.0,1444,764.0,746.0
2020-06-30,6709.0,7216.0,1392,815.0,711.0
2020-07-01,8644.0,7698.0,1622,1137.0,684.0
2020-07-02,6315.0,7087.0,1158,851.0,687.0
2020-07-03,6764.0,7105.0,1010,802.0,691.0
2020-07-04,5882.0,3728.0,876,720.0,732.0
2020-07-05,6486.0,3069.0,1068,779.0,747.0
2020-07-06,7194.0,7883.0,1156,801.0,816.0
2020-07-07,6575.0,7954.0,1040,809.0,816.0
2020-07-08,6012.0,7475.0,933,727.0,728.0
2020-07-09,6170.0,7081.0,918,678.0,754.0
2020-07-10,9503.0,7198.0,1241,1044.0,722.0
2020-07-11,6064.0,3919.0,1004,695.0,730.0
2020-07-12,6351.0,3265.0,868,738.0,749.0
2020-07-13,7689.0,8906.0,1060,790.0,819.0
2020-07-14,6447.0,8471.0,961,721.0,792.0
2020-07-15,8107.0,8844.0,1098,874.0,794.0
2020-07-16,6476.0,8269.0,962,724.0,807.0
2020-07-17,7227.0,8040.0,992,787.0,758.0
2020-07-18,7210.0,4433.0,890,753.0,745.0
2020-07-19,6462.0,3481.0,908,733.0,800.0
2020-07-20,9881.0,9141.0,1347,1125.0,795.0
2020-07-21,6042.0,8666.0,904,614.0,829.0
2020-07-22,5939.0,8308.0,879,679.0,735.0
2020-07-23,5881.0,8083.0,856,685.0,777.0
2020-07-24,6391.0,8033.0,921,704.0,720.0
2020-07-25,7468.0,4208.0,912,822.0,774.0
2020-07-26,5693.0,3048.0,807,631.0,780.0
2020-07-27,7337.0,8502.0,1055,799.0,795.0
2020-07-28,6008.0,8198.0,785,642.0,773.0
2020-07-29,5173.0,7664.0,749,572.0,679.0
2020-07-30,5300.0,7591.0,707,576.0,744.0
2020-07-31,5590.0,6745.0,803,590.0,672.0
2020-08-01,8286.0,3821.0,1046,868.0,728.0
2020-08-02,5261.0,2537.0,739,504.0,687.0
2020-08-03,6335.0,7517.0,936,699.0,753.0
2020-08-04,4915.0,7396.0,744,518.0,768.0
2020-08-05,5661.0,7162.0,951,593.0,712.0
2020-08-06,4892.0,6690.0,725,506.0,686.0
2020-08-07,5392.0,6613.0,812,528.0,641.0
2020-08-08,5593.0,3680.0,737,534.0,679.0
2020-08-09,4647.0,2429.0,697,476.0,645.0
2020-08-10,7867.0,7241.0,1210,733.0,670.0
2020-08-11,4900.0,6896.0,682,471.0,689.0
2020-08-12,4912.0,6482.0,782,420.0,613.0
2020-08-13,4801.0,6454.0,700,478.0,609.0
2020-08-14,5503.0,6222.0,657,548.0,574.0
2020-08-15,5978.0,3250.0,747,548.0,583.0
2020-08-16,4672.0,2322.0,675,426.0,570.0
2020-08-17,5803.0,6900.0,885,522.0,621.0
2020-08-18,5799.0,6717.0,888,510.0,559.0
2020-08-19,4777.0,6296.0,552,457.0,584.0
2020-08-20,7512.0,6025.0,837,694.0,554.0
2020-08-21,5222.0,6303.0,714,429.0,553.0
2020-08-22,4920.0,3160.0,619,416.0,563.0
2020-08-23,4577.0,2346.0,648,394.0,522.0
2020-08-24,5992.0,7083.0,766,490.0,538.0
2020-08-25,5861.0,6692.0,871,468.0,544.0
2020-08-26,4911.0,7035.0,648,419.0,515.0
2020-08-27,4970.0,6530.0,616,410.0,487.0
2020-08-28,6255.0,6346.0,894,529.0,525.0
2020-08-29,4466.0,3168.0,557,325.0,512.0
2020-08-30,4924.0,2223.0,780,412.0,522.0
2020-08-31,5710.0,7037.0,837,469.0,541.0
2020-09-01,7206.0,7150.0,997,581.0,497.0
2020-09-02,4878.0,6934.0,690,403.0,481.0
2020-09-03,4698.0,6288.0,663,374.0,481.0
2020-09-04,4803.0,6034.0,668,417.0,467.0
2020-09-05,5176.0,2898.0,738,423.0,452.0
2020-09-06,4176.0,2077.0,565,365.0,455.0
2020-09-07,5171.0,6423.0,734,401.0,484.0
2020-09-08,4623.0,6622.0,646,404.0,423.0
2020-09-09,4329.0,6049.0,656,354.0,473.0
2020-09-10,5508.0,5707.0,664,486.0,430.0
2020-09-11,4254.0,5504.0,516,346.0,430.0
2020-09-12,3638.0,2801.0,552,315.0,461.0
2020-09-13,3443.0,1909.0,493,294.0,393.0
2020-09-14,4775.0,6267.0,710,359.0,444.0
2020-09-15,5037.0,4352.0,624,382.0,434.0
2020-09-16,3646.0,2230.0,523,374.0,413.0
2020-09-17,4441.0,6401.0,636,330.0,395.0
2020-09-18,5022.0,5599.0,595,355.0,362.0
2020-09-19,4733.0,2811.0,690,307.0,393.0
2020-09-20,5858.0,1842.0,812,440.0,420.0
2020-09-21,4983.0,6285.0,772,377.0,405.0
2020-09-22,4173.0,6172.0,588,309.0,423.0
2020-09-23,4051.0,5808.0,519,318.0,393.0
2020-09-24,4020.0,5384.0,585,288.0,404.0
2020-09-25,5204.0,5269.0,693,383.0,362.0
2020-09-26,4055.0,2647.0,515,269.0,381.0
2020-09-27,4078.0,1817.0,666,352.0,358.0
2020-09-28,5183.0,6259.0,832,403.0,368.0
2020-09-29,4404.0,5952.0,757,348.0,371.0
2020-09-30,4385.0,5539.0,771,350.0,348.0
2020-10-01,6218.0,5279.0,779,581.0,359.0
2020-10-02,4760.0,5003.0,561,381.0,358.0
2020-10-03,4259.0,2443.0,503,336.0,360.0
2020-10-04,4080.0,1741.0,626,322.0,345.0
2020-10-05,6019.0,5912.0,856,440.0,367.0
2020-10-06,4679.0,5945.0,628,318.0,359.0
2020-10-07,4904.0,5764.0,627,416.0,342.0
2020-10-08,4945.0,5488.0,723,398.0,349.0
2020-10-09,5260.0,5654.0,638,382.0,320.0
2020-10-10,7410.0,3020.0,776,623.0,375.0
2020-10-11,4752.0,2179.0,588,362.0,356.0
2020-10-12,6626.0,6818.0,795,522.0,414.0
2020-10-13,5457.0,7136.0,707,405.0,381.0
2020-10-14,5152.0,6445.0,684,435.0,367.0
2020-10-15,6565.0,6479.0,708,613.0,385.0
2020-10-16,5978.0,6608.0,734,429.0,367.0
2020-10-17,5465.0,3338.0,629,416.0,388.0
2020-10-18,5950.0,2354.0,715,452.0,396.0
2020-10-19,7455.0,8230.0,816,554.0,469.0
2020-10-20,8193.0,8379.0,838,610.0,426.0
2020-10-21,5449.0,7404.0,644,411.0,465.0
2020-10-22,5783.0,7265.0,675,470.0,451.0
2020-10-23,5899.0,7248.0,685,424.0,447.0
2020-10-24,5175.0,3486.0,572,414.0,436.0
2020-10-25,6093.0,2464.0,824,561.0,483.0
2020-10-26,6886.0,8389.0,922,511.0,491.0
2020-10-27,5642.0,7930.0,799,438.0,459.0
2020-10-28,5792.0,7166.0,874,486.0,475.0
2020-10-29,4999.0,6859.0,603,409.0,484.0
2020-10-30,6050.0,6280.0,724,487.0,463.0
2020-10-31,4876.0,3002.0,589,434.0,445.0
2020-11-01,7819.0,2156.0,911,770.0,450.0
2020-11-02,6655.0,5128.0,859,593.0,510.0
2020-11-03,6396.0,8082.0,816,456.0,490.0
2020-11-04,5988.0,7619.0,710,473.0,485.0
2020-11-05,6495.0,7514.0,761,529.0,510.0
2020-11-06,6569.0,7069.0,698,478.0,545.0
2020-11-07,6114.0,3525.0,640,526.0,464.0
2020-11-08,5840.0,2628.0,657,484.0,486.0
2020-11-09,7791.0,8919.0,890,591.0,506.0
2020-11-10,8232.0,8882.0,942,694.0,474.0
2020-11-11,6284.0,8359.0,753,481.0,507.0
2020-11-12,5918.0,8131.0,681,540.0,531.0
2020-11-13,5908.0,7569.0,716,567.0,498.0
2020-11-14,5695.0,3887.0,623,508.0,483.0
2020-11-15,7218.0,2616.0,711,681.0,500.0
2020-11-16,7031.0,3285.0,766,652.0,505.0
2020-11-17,7284.0,9566.0,826,529.0,540.0
2020-11-18,7337.0,8708.0,816,621.0,515.0
2020-11-19,6921.0,8205.0,956,552.0,475.0
2020-11-20,10970.0,8363.0,1124,874.0,549.0
2020-11-21,6798.0,4192.0,799,492.0,546.0
2020-11-22,7015.0,2772.0,663,590.0,613.0
2020-11-23,8999.0,10332.0,1024,654.0,551.0
2020-11-24,7739.0,10241.0,798,605.0,556.0
2020-11-25,8632.0,9562.0,968,669.0,545.0
2020-11-26,7482.0,9584.0,684,576.0,564.0
2020-11-27,8206.0,9587.0,773,607.0,609.0
2020-11-28,8425.0,4876.0,847,598.0,555.0
2020-11-29,7592.0,2995.0,859,623.0,562.0
2020-11-30,11454.0,10922.0,1083,845.0,629.0
2020-12-01,12870.0,11581.0,1158,1062.0,652.0
2020-12-02,9293.0,11413.0,887,727.0,607.0
2020-12-03,9196.0,11165.0,980,690.0,588.0
2020-12-04,9574.0,10862.0,972,718.0,581.0
2020-12-05,10457.0,5963.0,909,761.0,635.0
2020-12-06,8472.0,3147.0,923,628.0,632.0
2020-12-07,12155.0,13060.0,1218,865.0,666.0
2020-12-08,10471.0,12959.0,993,744.0,621.0
2020-12-09,10614.0,12397.0,916,762.0,679.0
2020-12-10,12615.0,12680.0,1117,1048.0,657.0
2020-12-11,10861.0,12466.0,937,814.0,688.0
2020-12-12,10812.0,6843.0,1018,837.0,713.0
2020-12-13,9309.0,3404.0,840,769.0,700.0
2020-12-14,12628.0,14318.0,1283,958.0,731.0
2020-12-15,12028.0,13955.0,1211,1029.0,743.0
2020-12-16,9973.0,13304.0,958,861.0,728.0
2020-12-17,9660.0,12762.0,935,828.0,731.0
2020-12-18,11355.0,12500.0,1036,1001.0,750.0
2020-12-19,9524.0,6568.0,826,887.0,785.0
2020-12-20,11079.0,3790.0,1002,1236.0,763.0
2020-12-21,10328.0,14379.0,1007,941.0,880.0
2020-12-22,9398.0,13772.0,919,818.0,791.0
2020-12-23,9146.0,12634.0,885,912.0,816.0
2020-12-24,10533.0,10321.0,803,1179.0,826.0
2020-12-25,10346.0,2724.0,737,1188.0,824.0
2020-12-26,10531.0,5890.0,798,973.0,862.0
2020-12-27,10675.0,4354.0,732,1186.0,894.0
2020-12-28,13921.0,15890.0,1093,1319.0,952.0
2020-12-29,9978.0,15917.0,849,941.0,944.0
2020-12-30,10640.0,14577.0,850,1068.0,926.0
2020-12-31,12544.0,11964.0,820,1267.0,872.0
2021-01-01,17180.0,3358.0,1353,2009.0,964.0
2021-01-02,13667.0,6887.0,923,1178.0,971.0
2021-01-03,14082.0,5138.0,951,1295.0,997.0
2021-01-04,18550.0,18052.0,1314,1393.0,1073.0
2021-01-05,16594.0,18713.0,1265,1449.0,1023.0
2021-01-06,14526.0,18432.0,1023,1319.0,1124.0
2021-01-07,14526.0,18772.0,1492,1289.0,1030.0
2021-01-08,15732.0,18525.0,1176,1358.0,1156.0
2021-01-09,14490.0,9756.0,920,1148.0,1108.0
2021-01-10,17045.0,5540.0,1032,1757.0,1164.0
2021-01-11,17297.0,20752.0,1136,1375.0,1251.0
2021-01-12,14665.0,19462.0,1266,1302.0,1192.0
2021-01-13,13985.0,18362.0,977,1180.0,1188.0
2021-01-14,14026.0,18212.0,1144,1291.0,1214.0
2021-01-15,16447.0,17386.0,1221,1550.0,1249.0
2021-01-16,13216.0,9389.0,833,1165.0,1223.0
2021-01-17,11502.0,5188.0,778,1131.0,1349.0
2021-01-18,16798.0,19286.0,1357,1443.0,1345.0
2021-01-19,13388.0,18809.0,1054,1078.0,1370.0
2021-01-20,16314.0,17409.0,1345,1515.0,1419.0
2021-01-21,11733.0,16837.0,1050,1039.0,1343.0
2021-01-22,12258.0,16396.0,1267,989.0,1323.0
2021-01-23,11148.0,8685.0,1204,873.0,1287.0
2021-01-24,9823.0,4681.0,950,891.0,1363.0
2021-01-25,14265.0,17910.0,1094,1169.0,1374.0
2021-01-26,10518.0,17027.0,1343,815.0,1337.0
2021-01-27,9279.0,14912.0,815,808.0,1249.0
2021-01-28,9765.0,14050.0,824,888.0,1173.0
2021-01-29,8041.0,12356.0,676,735.0,1182.0
2021-01-30,7728.0,6725.0,554,676.0,1177.0
2021-01-31,6720.0,3647.0,587,791.0,1115.0
2021-02-01,10607.0,4611.0,883,1235.0,1194.0
2021-02-02,9168.0,13417.0,1407,747.0,1166.0
2021-02-03,7689.0,11985.0,864,563.0,1071.0
2021-02-04,7284.0,10940.0,577,545.0,1011.0
2021-02-05,8320.0,10209.0,844,646.0,971.0
2021-02-06,6436.0,5228.0,663,502.0,981.0
2021-02-07,5624.0,2720.0,508,523.0,884.0
2021-02-08,8362.0,11582.0,799,609.0,995.0
2021-02-09,6367.0,9233.0,783,503.0,903.0
2021-02-10,7593.0,8542.0,676,664.0,836.0
2021-02-11,5468.0,7820.0,473,493.0,849.0
2021-02-12,5961.0,7631.0,554,475.0,792.0
2021-02-13,5200.0,3972.0,412,450.0,711.0
2021-02-14,4908.0,2147.0,451,475.0,725.0
2021-02-15,7636.0,8215.0,684,633.0,765.0
2021-02-16,5817.0,7730.0,553,443.0,715.0
2021-02-17,5437.0,6994.0,754,462.0,704.0
2021-02-18,5835.0,6932.0,489,434.0,644.0
2021-02-19,5775.0,6661.0,475,441.0,655.0
2021-02-20,6624.0,3391.0,461,561.0,573.0
2021-02-21,4533.0,2016.0,338,382.0,664.0
2021-02-22,6651.0,8490.0,511,470.0,683.0
2021-02-23,5468.0,7391.0,456,326.0,551.0
2021-02-24,4948.0,6736.0,461,388.0,566.0
2021-02-25,5546.0,6664.0,430,407.0,544.0
2021-02-26,5731.0,6781.0,392,389.0,530.0
2021-02-27,4859.0,3469.0,330,357.0,544.0
2021-02-28,5776.0,2068.0,385,523.0,541.0
2021-03-01,7931.0,8486.0,643,665.0,543.0
2021-03-02,5288.0,6813.0,526,354.0,515.0
2021-03-03,5100.0,6460.0,449,396.0,477.0
2021-03-04,4574.0,6184.0,656,342.0,479.0
2021-03-05,5159.0,5949.0,440,375.0,491.0
2021-03-06,4208.0,3023.0,428,257.0,449.0
2021-03-07,3805.0,1954.0,260,287.0,450.0
2021-03-08,5138.0,6902.0,382,369.0,495.0
2021-03-09,4430.0,5862.0,378,303.0,426.0
2021-03-10,4958.0,5404.0,458,386.0,476.0
2021-03-11,3696.0,5276.0,414,260.0,448.0
2021-03-12,3904.0,5055.0,656,303.0,385.0
2021-03-13,3488.0,2640.0,308,248.0,398.0
2021-03-14,3317.0,1533.0,263,262.0,441.0
2021-03-15,4571.0,2134.0,428,375.0,371.0
2021-03-16,4435.0,6657.0,376,252.0,371.0
2021-03-17,3995.0,5207.0,608,258.0,381.0
2021-03-18,4118.0,4942.0,453,300.0,347.0
2021-03-19,3978.0,4678.0,456,259.0,352.0
2021-03-20,4724.0,2415.0,600,338.0,320.0
2021-03-21,3090.0,1536.0,347,226.0,354.0
2021-03-22,4379.0,5819.0,360,279.0,333.0
2021-03-23,3780.0,5090.0,440,231.0,371.0
2021-03-24,3433.0,4507.0,352,215.0,314.0
2021-03-25,3548.0,4485.0,496,254.0,275.0
2021-03-26,3111.0,4061.0,289,201.0,268.0
2021-03-27,2971.0,2217.0,274,214.0,292.0
2021-03-28,2972.0,1289.0,246,272.0,324.0
2021-03-29,3418.0,5173.0,311,268.0,318.0
2021-03-30,3119.0,4320.0,345,220.0,294.0
2021-03-31,2815.0,3931.0,615,203.0,286.0
2021-04-01,3675.0,2061.0,316,320.0,269.0
2021-04-02,2857.0,1661.0,234,214.0,271.0
2021-04-03,3090.0,1582.0,270,198.0,280.0
2021-04-04,3305.0,1408.0,273,210.0,246.0
2021-04-05,4459.0,5452.0,355,264.0,290.0
2021-04-06,3381.0,4537.0,297,185.0,260.0
2021-04-07,3256.0,4324.0,367,187.0,287.0
2021-04-08,3115.0,4140.0,413,179.0,270.0
2021-04-09,3227.0,3921.0,349,166.0,257.0
2021-04-10,3851.0,2180.0,409,230.0,244.0
2021-04-11,2680.0,1191.0,233,169.0,240.0
2021-04-12,3597.0,4913.0,363,193.0,239.0
2021-04-13,2902.0,4091.0,265,133.0,280.0
2021-04-14,2814.0,3711.0,546,154.0,241.0
2021-04-15,3093.0,3651.0,399,205.0,250.0
2021-04-16,2862.0,3251.0,326,147.0,232.0
2021-04-17,2480.0,1636.0,300,119.0,229.0
2021-04-18,2484.0,1098.0,244,143.0,193.0
2021-04-19,3327.0,4205.0,329,148.0,217.0
2021-04-20,3357.0,3491.0,320,196.0,221.0
2021-04-21,2517.0,3515.0,249,116.0,206.0
2021-04-22,2434.0,3124.0,231,116.0,179.0
2021-04-23,2458.0,3062.0,303,106.0,185.0
2021-04-24,2478.0,1706.0,311,131.0,194.0
2021-04-25,2624.0,1041.0,237,127.0,182.0
2021-04-26,2784.0,3795.0,290,111.0,194.0
2021-04-27,2454.0,3360.0,266,115.0,179.0
2021-04-28,2356.0,3036.0,348,107.0,181.0
2021-04-29,2025.0,2889.0,264,78.0,182.0
2021-04-30,2217.0,2592.0,331,102.0,138.0
2021-05-01,2428.0,981.0,309,126.0,159.0
2021-05-02,1865.0,936.0,251,95.0,172.0
2021-05-03,2537.0,3335.0,315,90.0,153.0
2021-05-04,2052.0,2792.0,375,81.0,136.0
2021-05-05,2301.0,2509.0,330,108.0,158.0
2021-05-06,1895.0,2688.0,304,80.0,140.0
2021-05-07,1935.0,2376.0,247,75.0,122.0
2021-05-08,1815.0,1240.0,201,61.0,115.0
2021-05-09,1623.0,768.0,152,76.0,138.0
2021-05-10,2506.0,1675.0,346,84.0,145.0
2021-05-11,2014.0,3039.0,302,55.0,109.0
2021-05-12,1919.0,2524.0,275,61.0,117.0
2021-05-13,1794.0,2268.0,284,69.0,92.0
2021-05-14,1962.0,2360.0,302,56.0,115.0
2021-05-15,2165.0,1183.0,359,60.0,90.0
2021-05-16,1566.0,724.0,279,43.0,104.0
2021-05-17,2377.0,2666.0,450,60.0,108.0
2021-05-18,2163.0,2432.0,378,34.0,113.0
2021-05-19,1822.0,2356.0,296,36.0,104.0
2021-05-20,2262.0,2292.0,387,50.0,81.0
2021-05-21,1827.0,2250.0,395,31.0,87.0
2021-05-22,1825.0,1115.0,355,24.0,74.0
2021-05-23,1731.0,768.0,406,24.0,107.0
2021-05-24,2433.0,2800.0,439,25.0,96.0
2021-05-25,2162.0,2563.0,475,15.0,97.0
2021-05-26,1953.0,2469.0,380,18.0,79.0
2021-05-27,1689.0,2365.0,407,15.0,89.0
2021-05-28,1988.0,2315.0,624,10.0,88.0
2021-05-29,1620.0,1081.0,513,10.0,75.0
2021-05-30,1574.0,878.0,509,4.0,81.0
2021-05-31,1796.0,2864.0,727,5.0,86.0
2021-06-01,1653.0,2558.0,1156,2.0,72.0
2021-06-02,1038.0,2458.0,800,4.0,65.0
2021-06-03,607.0,2107.0,615,,41.0
2021-06-04,397.0,1614.0,639,,35.0
2021-06-05,127.0,529.0,354,,18.0
2021-06-06,1.0,8.0,8,,1.0
