Fecha,Confirmados,Confirmados_Ing,Sospechosos,Defunciones_Sint,Defunciones_Muer
2020-03-18,154.0,118.0,346,13.0,3.0
2020-03-19,135.0,151.0,312,16.0,
2020-03-20,225.0,131.0,462,32.0,1.0
2020-03-21,154.0,82.0,402,26.0,
2020-03-22,176.0,68.0,523,27.0,2.0
2020-03-23,259.0,162.0,919,43.0,1.0
2020-03-24,204.0,221.0,890,35.0,2.0
2020-03-25,241.0,176.0,1012,43.0,2.0
2020-03-26,288.0,220.0,912,50.0,8.0
2020-03-27,313.0,257.0,950,50.0,8.0
2020-03-28,303.0,183.0,992,55.0,15.0
2020-03-29,293.0,155.0,1084,61.0,9.0
2020-03-30,420.0,336.0,1331,75.0,12.0
2020-03-31,330.0,307.0,1071,70.0,22.0
2020-04-01,521.0,365.0,1276,102.0,20.0
2020-04-02,474.0,338.0,873,103.0,27.0
2020-04-03,480.0,374.0,923,109.0,33.0
2020-04-04,480.0,240.0,882,97.0,34.0
2020-04-05,468.0,245.0,873,85.0,32.0
2020-04-06,631.0,607.0,1075,127.0,52.0
2020-04-07,552.0,497.0,932,127.0,56.0
2020-04-08,680.0,561.0,974,166.0,49.0
2020-04-09,670.0,460.0,889,136.0,55.0
2020-04-10,1041.0,550.0,1116,217.0,71.0
2020-04-11,790.0,447.0,1003,158.0,71.0
2020-04-12,828.0,453.0,1000,186.0,74.0
2020-04-13,1035.0,913.0,1325,241.0,87.0
2020-04-14,984.0,893.0,1109,211.0,100.0
2020-04-15,1143.0,947.0,1154,260.0,105.0
2020-04-16,1110.0,962.0,1118,251.0,94.0
2020-04-17,1283.0,1111.0,1108,292.0,118.0
2020-04-18,1363.0,782.0,1083,328.0,124.0
2020-04-19,1211.0,742.0,1153,282.0,162.0
2020-04-20,1996.0,1461.0,1482,440.0,185.0
2020-04-21,1319.0,1418.0,1002,288.0,180.0
2020-04-22,1354.0,1362.0,909,294.0,185.0
2020-04-23,1404.0,1445.0,873,320.0,193.0
2020-04-24,1673.0,1671.0,838,395.0,228.0
2020-04-25,1738.0,1091.0,815,381.0,249.0
2020-04-26,1543.0,1037.0,732,344.0,270.0
2020-04-27,1892.0,1852.0,819,419.0,242.0
2020-04-28,1666.0,1890.0,656,352.0,254.0
2020-04-29,1490.0,1852.0,568,307.0,334.0
2020-04-30,2084.0,1830.0,593,441.0,299.0
2020-05-01,2849.0,1465.0,863,621.0,348.0
2020-05-02,2022.0,1404.0,634,384.0,308.0
2020-05-03,1915.0,1297.0,640,366.0,299.0
2020-05-04,2447.0,2565.0,701,473.0,365.0
2020-05-05,2471.0,2147.0,766,531.0,360.0
2020-05-06,2209.0,2319.0,650,448.0,346.0
2020-05-07,2445.0,2446.0,621,472.0,333.0
2020-05-08,2839.0,2462.0,737,547.0,369.0
2020-05-09,2525.0,1568.0,641,465.0,363.0
2020-05-10,3411.0,1470.0,917,756.0,366.0
2020-05-11,3151.0,3035.0,795,588.0,389.0
2020-05-12,2864.0,3005.0,691,488.0,417.0
2020-05-13,2779.0,3164.0,709,487.0,424.0
2020-05-14,2815.0,3149.0,704,504.0,479.0
2020-05-15,4147.0,3599.0,952,658.0,479.0
2020-05-16,3104.0,2208.0,687,507.0,451.0
2020-05-17,2991.0,1667.0,753,505.0,520.0
2020-05-18,4343.0,4116.0,1022,681.0,512.0
2020-05-19,3379.0,3649.0,719,572.0,520.0
2020-05-20,4618.0,3990.0,1021,753.0,513.0
2020-05-21,3159.0,4054.0,667,499.0,509.0
2020-05-22,3966.0,4061.0,747,604.0,497.0
2020-05-23,3668.0,2358.0,703,590.0,487.0
2020-05-24,3437.0,1948.0,763,578.0,538.0
2020-05-25,5173.0,4722.0,1033,773.0,563.0
2020-05-26,3801.0,4378.0,731,587.0,559.0
2020-05-27,3629.0,4501.0,775,573.0,538.0
2020-05-28,4152.0,4271.0,856,648.0,560.0
2020-05-29,4169.0,4400.0,736,581.0,518.0
2020-05-30,4035.0,2775.0,711,588.0,552.0
2020-05-31,3743.0,2140.0,681,650.0,578.0
2020-06-01,6826.0,5377.0,1238,1108.0,635.0
2020-06-02,4278.0,4789.0,859,637.0,589.0
2020-06-03,4243.0,5009.0,891,602.0,625.0
2020-06-04,4366.0,4964.0,791,630.0,611.0
2020-06-05,5410.0,5094.0,907,700.0,564.0
2020-06-06,5061.0,3098.0,863,686.0,614.0
2020-06-07,4290.0,2414.0,825,615.0,652.0
2020-06-08,5748.0,6214.0,1056,763.0,704.0
2020-06-09,4656.0,5813.0,837,686.0,652.0
2020-06-10,6275.0,5779.0,1102,846.0,667.0
2020-06-11,4558.0,5434.0,792,572.0,629.0
2020-06-12,5335.0,5691.0,1016,714.0,686.0
2020-06-13,4721.0,3190.0,902,574.0,646.0
2020-06-14,4595.0,2639.0,884,627.0,674.0
2020-06-15,7067.0,6615.0,1370,881.0,674.0
2020-06-16,5320.0,6449.0,1086,634.0,741.0
2020-06-17,4578.0,6150.0,937,585.0,725.0
2020-06-18,5609.0,6108.0,1223,696.0,647.0
2020-06-19,5685.0,6108.0,1211,705.0,624.0
2020-06-20,7457.0,3634.0,1776,885.0,566.0
2020-06-21,4735.0,2540.0,1333,612.0,649.0
2020-06-22,6058.0,6933.0,1742,742.0,644.0
2020-06-23,5238.0,6598.0,1408,606.0,621.0
2020-06-24,5194.0,6323.0,1556,666.0,615.0
2020-06-25,6233.0,6305.0,1431,728.0,600.0
2020-06-26,6757.0,6581.0,1611,775.0,658.0
2020-06-27,5276.0,3728.0,1291,627.0,676.0
2020-06-28,6328.0,3015.0,1186,787.0,667.0
2020-06-29,6685.0,7537.0,1467,735.0,723.0
2020-06-30,6696.0,7201.0,1405,795.0,696.0
2020-07-01,8625.0,7676.0,1651,1109.0,659.0
2020-07-02,6295.0,7070.0,1181,828.0,669.0
2020-07-03,6747.0,7089.0,1026,783.0,671.0
2020-07-04,5873.0,3707.0,893,707.0,703.0
2020-07-05,6480.0,3041.0,1080,768.0,726.0
2020-07-06,7183.0,7887.0,1172,784.0,797.0
2020-07-07,6564.0,7939.0,1055,795.0,789.0
2020-07-08,6007.0,7469.0,945,717.0,717.0
2020-07-09,6164.0,7086.0,935,664.0,739.0
2020-07-10,9494.0,7194.0,1258,1026.0,702.0
2020-07-11,6055.0,3915.0,1020,676.0,721.0
2020-07-12,6352.0,3254.0,874,729.0,728.0
2020-07-13,7685.0,8899.0,1074,777.0,803.0
2020-07-14,6440.0,8462.0,976,704.0,774.0
2020-07-15,8101.0,8852.0,1113,855.0,782.0
2020-07-16,6469.0,8266.0,972,714.0,795.0
2020-07-17,7217.0,8036.0,1008,770.0,744.0
2020-07-18,7198.0,4424.0,902,738.0,725.0
2020-07-19,6463.0,3457.0,919,719.0,785.0
2020-07-20,9870.0,9126.0,1367,1102.0,781.0
2020-07-21,6037.0,8657.0,911,606.0,807.0
2020-07-22,5935.0,8307.0,890,665.0,715.0
2020-07-23,5871.0,8083.0,865,670.0,766.0
2020-07-24,6384.0,8030.0,931,692.0,710.0
2020-07-25,7461.0,4199.0,926,798.0,757.0
2020-07-26,5697.0,3044.0,809,621.0,768.0
2020-07-27,7329.0,8484.0,1067,780.0,776.0
2020-07-28,6005.0,8199.0,793,629.0,755.0
2020-07-29,5168.0,7669.0,761,560.0,669.0
2020-07-30,5291.0,7590.0,717,563.0,735.0
2020-07-31,5595.0,6736.0,810,583.0,660.0
2020-08-01,8288.0,3823.0,1059,851.0,716.0
2020-08-02,5261.0,2532.0,743,497.0,667.0
2020-08-03,6337.0,7507.0,942,683.0,738.0
2020-08-04,4909.0,7399.0,752,506.0,754.0
2020-08-05,5653.0,7171.0,961,580.0,697.0
2020-08-06,4892.0,6698.0,732,498.0,677.0
2020-08-07,5387.0,6604.0,820,521.0,628.0
2020-08-08,5599.0,3675.0,739,530.0,669.0
2020-08-09,4636.0,2419.0,704,457.0,634.0
2020-08-10,7859.0,7228.0,1223,714.0,665.0
2020-08-11,4899.0,6902.0,688,462.0,675.0
2020-08-12,4908.0,6477.0,791,410.0,601.0
2020-08-13,4800.0,6455.0,712,474.0,599.0
2020-08-14,5496.0,6211.0,675,530.0,560.0
2020-08-15,5978.0,3244.0,752,539.0,562.0
2020-08-16,4668.0,2315.0,685,418.0,558.0
2020-08-17,5796.0,6912.0,894,514.0,608.0
2020-08-18,5796.0,6709.0,902,499.0,545.0
2020-08-19,4779.0,6285.0,562,450.0,572.0
2020-08-20,7508.0,6021.0,847,683.0,544.0
2020-08-21,5221.0,6309.0,726,420.0,541.0
2020-08-22,4920.0,3144.0,624,414.0,549.0
2020-08-23,4577.0,2338.0,653,391.0,504.0
2020-08-24,5990.0,7058.0,773,484.0,526.0
2020-08-25,5857.0,6672.0,881,460.0,537.0
2020-08-26,4914.0,7080.0,657,412.0,511.0
2020-08-27,4967.0,6535.0,622,406.0,481.0
2020-08-28,6254.0,6347.0,903,522.0,518.0
2020-08-29,4463.0,3156.0,567,318.0,498.0
2020-08-30,4919.0,2216.0,790,402.0,515.0
2020-08-31,5714.0,7036.0,850,466.0,536.0
2020-09-01,7209.0,7150.0,1006,575.0,488.0
2020-09-02,4879.0,6947.0,692,395.0,480.0
2020-09-03,4694.0,6288.0,679,363.0,475.0
2020-09-04,4807.0,6037.0,672,414.0,461.0
2020-09-05,5169.0,2895.0,752,411.0,445.0
2020-09-06,4172.0,2073.0,575,357.0,454.0
2020-09-07,5159.0,6412.0,747,393.0,479.0
2020-09-08,4616.0,6629.0,654,387.0,421.0
2020-09-09,4330.0,6046.0,663,347.0,465.0
2020-09-10,5502.0,5712.0,677,477.0,419.0
2020-09-11,4250.0,5501.0,527,337.0,426.0
2020-09-12,3635.0,2795.0,559,309.0,454.0
2020-09-13,3442.0,1898.0,496,289.0,386.0
2020-09-14,4772.0,6270.0,722,355.0,437.0
2020-09-15,5025.0,4346.0,640,369.0,430.0
2020-09-16,3648.0,2224.0,529,364.0,403.0
2020-09-17,4435.0,6391.0,646,320.0,387.0
2020-09-18,5018.0,5601.0,605,350.0,351.0
2020-09-19,4731.0,2808.0,703,301.0,387.0
2020-09-20,5853.0,1833.0,827,429.0,405.0
2020-09-21,4976.0,6287.0,780,366.0,398.0
2020-09-22,4175.0,6168.0,592,305.0,410.0
2020-09-23,4047.0,5805.0,525,312.0,386.0
2020-09-24,4016.0,5380.0,594,283.0,395.0
2020-09-25,5201.0,5268.0,700,374.0,356.0
2020-09-26,4052.0,2646.0,521,264.0,370.0
2020-09-27,4074.0,1807.0,678,346.0,351.0
2020-09-28,5175.0,6250.0,846,395.0,355.0
2020-09-29,4402.0,5957.0,731,343.0,361.0
2020-09-30,4376.0,5529.0,794,342.0,340.0
2020-10-01,6215.0,5281.0,794,570.0,353.0
2020-10-02,4746.0,5001.0,579,368.0,349.0
2020-10-03,4253.0,2429.0,513,325.0,355.0
2020-10-04,4082.0,1735.0,633,319.0,340.0
2020-10-05,6014.0,5886.0,864,433.0,362.0
2020-10-06,4675.0,5948.0,637,312.0,352.0
2020-10-07,4901.0,5760.0,635,404.0,336.0
2020-10-08,4943.0,5485.0,735,392.0,340.0
2020-10-09,5261.0,5667.0,642,377.0,316.0
2020-10-10,7409.0,3017.0,783,615.0,367.0
2020-10-11,4749.0,2174.0,594,356.0,352.0
2020-10-12,6624.0,6807.0,807,515.0,406.0
2020-10-13,5458.0,7132.0,713,404.0,374.0
2020-10-14,5140.0,6444.0,703,420.0,361.0
2020-10-15,6553.0,6480.0,724,605.0,379.0
2020-10-16,5973.0,6605.0,740,423.0,356.0
2020-10-17,5458.0,3336.0,645,410.0,382.0
2020-10-18,5943.0,2347.0,721,445.0,390.0
2020-10-19,7451.0,8218.0,820,549.0,460.0
2020-10-20,8193.0,8364.0,847,607.0,413.0
2020-10-21,5452.0,7403.0,642,412.0,460.0
2020-10-22,5782.0,7268.0,696,465.0,445.0
2020-10-23,5896.0,7251.0,688,418.0,440.0
2020-10-24,5177.0,3482.0,573,414.0,431.0
2020-10-25,6092.0,2459.0,828,557.0,479.0
2020-10-26,6882.0,8375.0,923,500.0,486.0
2020-10-27,5648.0,7938.0,800,433.0,454.0
2020-10-28,5787.0,7177.0,868,480.0,469.0
2020-10-29,5002.0,6864.0,601,408.0,478.0
2020-10-30,6055.0,6280.0,724,483.0,460.0
2020-10-31,4872.0,2998.0,592,430.0,438.0
2020-11-01,7829.0,2158.0,916,764.0,446.0
2020-11-02,6659.0,5130.0,855,587.0,501.0
2020-11-03,6398.0,8081.0,817,455.0,484.0
2020-11-04,5996.0,7621.0,708,469.0,478.0
2020-11-05,6501.0,7518.0,766,526.0,505.0
2020-11-06,6572.0,7080.0,696,477.0,540.0
2020-11-07,6117.0,3529.0,643,523.0,459.0
2020-11-08,5843.0,2630.0,657,481.0,482.0
2020-11-09,7798.0,8928.0,890,590.0,502.0
2020-11-10,8237.0,8889.0,939,691.0,466.0
2020-11-11,6286.0,8359.0,755,477.0,502.0
2020-11-12,5927.0,8132.0,687,536.0,531.0
2020-11-13,5907.0,7570.0,723,560.0,494.0
2020-11-14,5698.0,3888.0,624,507.0,481.0
2020-11-15,7226.0,2621.0,711,679.0,496.0
2020-11-16,7024.0,3288.0,775,647.0,502.0
2020-11-17,7293.0,9575.0,832,523.0,537.0
2020-11-18,7334.0,8706.0,824,612.0,510.0
2020-11-19,6918.0,8214.0,966,542.0,472.0
2020-11-20,10950.0,8358.0,1143,857.0,547.0
2020-11-21,6798.0,4187.0,808,488.0,540.0
2020-11-22,7003.0,2754.0,669,585.0,606.0
2020-11-23,8981.0,10320.0,1033,650.0,544.0
2020-11-24,7727.0,10236.0,805,600.0,550.0
2020-11-25,8618.0,9548.0,975,661.0,540.0
2020-11-26,7454.0,9555.0,692,571.0,563.0
2020-11-27,8167.0,9547.0,782,599.0,606.0
2020-11-28,8415.0,4859.0,845,597.0,550.0
2020-11-29,7570.0,2981.0,879,613.0,556.0
2020-11-30,11430.0,10895.0,1081,840.0,618.0
2020-12-01,12820.0,11534.0,1184,1053.0,652.0
2020-12-02,9274.0,11407.0,892,720.0,603.0
2020-12-03,9172.0,11143.0,996,684.0,583.0
2020-12-04,9558.0,10852.0,986,710.0,578.0
2020-12-05,10441.0,5945.0,923,755.0,633.0
2020-12-06,8456.0,3141.0,934,619.0,623.0
2020-12-07,12145.0,13027.0,1231,856.0,656.0
2020-12-08,10464.0,12956.0,1002,739.0,615.0
2020-12-09,10612.0,12385.0,921,761.0,672.0
2020-12-10,12587.0,12646.0,1122,1029.0,654.0
2020-12-11,10842.0,12465.0,944,805.0,687.0
2020-12-12,10809.0,6841.0,1026,833.0,703.0
2020-12-13,9296.0,3396.0,843,759.0,695.0
2020-12-14,12612.0,14302.0,1293,944.0,726.0
2020-12-15,11993.0,13931.0,1221,1015.0,735.0
2020-12-16,9959.0,13304.0,963,853.0,723.0
2020-12-17,9647.0,12744.0,951,823.0,725.0
2020-12-18,11349.0,12490.0,1048,994.0,743.0
2020-12-19,9513.0,6557.0,842,869.0,779.0
2020-12-20,11057.0,3780.0,997,1225.0,757.0
2020-12-21,10307.0,14351.0,1020,926.0,868.0
2020-12-22,9385.0,13770.0,929,807.0,782.0
2020-12-23,9126.0,12609.0,908,901.0,800.0
2020-12-24,10501.0,10308.0,817,1161.0,814.0
2020-12-25,10306.0,2715.0,749,1174.0,812.0
2020-12-26,10495.0,5870.0,810,965.0,848.0
2020-12-27,10624.0,4341.0,748,1172.0,883.0
2020-12-28,13850.0,15842.0,1127,1300.0,937.0
2020-12-29,9929.0,15877.0,876,919.0,942.0
2020-12-30,10573.0,14557.0,880,1056.0,920.0
2020-12-31,12436.0,11914.0,847,1246.0,853.0
2021-01-01,17157.0,3306.0,1440,1973.0,946.0
2021-01-02,13655.0,6803.0,925,1154.0,958.0
2021-01-03,14071.0,5126.0,954,1277.0,981.0
2021-01-04,18525.0,17920.0,1395,1376.0,1063.0
2021-01-05,16576.0,18648.0,1268,1428.0,1013.0
2021-01-06,14517.0,18397.0,1073,1299.0,1112.0
2021-01-07,14516.0,18735.0,1505,1273.0,1020.0
2021-01-08,15724.0,18448.0,1186,1339.0,1142.0
2021-01-09,14482.0,9750.0,923,1127.0,1099.0
2021-01-10,17020.0,5521.0,1027,1726.0,1152.0
2021-01-11,17281.0,20695.0,1187,1356.0,1235.0
2021-01-12,14652.0,19439.0,1371,1280.0,1171.0
2021-01-13,13964.0,18315.0,992,1161.0,1162.0
2021-01-14,14005.0,18195.0,1176,1269.0,1198.0
2021-01-15,16407.0,17328.0,1312,1514.0,1232.0
2021-01-16,13197.0,9358.0,851,1150.0,1203.0
2021-01-17,11496.0,5155.0,785,1112.0,1327.0
2021-01-18,16781.0,19258.0,1374,1419.0,1332.0
2021-01-19,13373.0,18774.0,1065,1056.0,1353.0
2021-01-20,16284.0,17407.0,1417,1487.0,1398.0
2021-01-21,11725.0,16851.0,1058,1021.0,1315.0
2021-01-22,12246.0,16405.0,1313,975.0,1293.0
2021-01-23,11138.0,8654.0,1213,855.0,1254.0
2021-01-24,9806.0,4641.0,967,872.0,1331.0
2021-01-25,14241.0,17937.0,1124,1146.0,1354.0
2021-01-26,10483.0,17021.0,1396,800.0,1317.0
2021-01-27,9263.0,14960.0,828,797.0,1232.0
2021-01-28,9721.0,14036.0,886,859.0,1156.0
2021-01-29,8016.0,12329.0,717,719.0,1157.0
2021-01-30,7695.0,6661.0,568,665.0,1154.0
2021-01-31,6709.0,3635.0,614,780.0,1099.0
2021-02-01,10576.0,4552.0,946,1209.0,1176.0
2021-02-02,9124.0,13379.0,1467,730.0,1149.0
2021-02-03,7654.0,11931.0,907,555.0,1050.0
2021-02-04,7254.0,10928.0,599,532.0,999.0
2021-02-05,8301.0,10199.0,846,634.0,953.0
2021-02-06,6425.0,5203.0,666,492.0,971.0
2021-02-07,5616.0,2705.0,516,515.0,870.0
2021-02-08,8356.0,11572.0,809,604.0,982.0
2021-02-09,6359.0,9227.0,812,496.0,890.0
2021-02-10,7583.0,8554.0,699,656.0,819.0
2021-02-11,5457.0,7814.0,504,485.0,840.0
2021-02-12,5951.0,7648.0,578,469.0,782.0
2021-02-13,5197.0,3965.0,416,441.0,694.0
2021-02-14,4897.0,2130.0,458,460.0,717.0
2021-02-15,7617.0,8225.0,700,627.0,743.0
2021-02-16,5806.0,7734.0,571,437.0,703.0
2021-02-17,5425.0,6994.0,774,452.0,688.0
2021-02-18,5819.0,6958.0,516,426.0,635.0
2021-02-19,5764.0,6651.0,488,434.0,645.0
2021-02-20,6615.0,3379.0,461,547.0,565.0
2021-02-21,4524.0,2001.0,345,378.0,653.0
2021-02-22,6646.0,8480.0,529,462.0,668.0
2021-02-23,5461.0,7394.0,450,322.0,542.0
2021-02-24,4938.0,6719.0,467,377.0,555.0
2021-02-25,5534.0,6660.0,431,395.0,531.0
2021-02-26,5725.0,6774.0,446,382.0,521.0
2021-02-27,4854.0,3463.0,332,355.0,535.0
2021-02-28,5767.0,2059.0,393,510.0,527.0
2021-03-01,7920.0,8475.0,652,652.0,532.0
2021-03-02,5279.0,6807.0,536,339.0,505.0
2021-03-03,5094.0,6458.0,458,386.0,465.0
2021-03-04,4561.0,6173.0,666,328.0,469.0
2021-03-05,5154.0,5943.0,453,368.0,476.0
2021-03-06,4205.0,3022.0,494,255.0,436.0
2021-03-07,3798.0,1948.0,271,278.0,441.0
2021-03-08,5125.0,6879.0,421,363.0,485.0
2021-03-09,4421.0,5857.0,386,292.0,417.0
2021-03-10,4950.0,5401.0,593,376.0,465.0
2021-03-11,3682.0,5271.0,426,248.0,443.0
2021-03-12,3893.0,5032.0,672,296.0,373.0
2021-03-13,3481.0,2636.0,310,244.0,385.0
2021-03-14,3299.0,1531.0,261,245.0,430.0
2021-03-15,4560.0,2119.0,441,368.0,362.0
2021-03-16,4425.0,6639.0,405,247.0,365.0
2021-03-17,3981.0,5198.0,617,253.0,380.0
2021-03-18,4090.0,4919.0,468,290.0,332.0
2021-03-19,3958.0,4662.0,467,250.0,342.0
2021-03-20,4704.0,2401.0,616,332.0,317.0
2021-03-21,3068.0,1530.0,348,219.0,339.0
2021-03-22,4353.0,5803.0,369,266.0,328.0
2021-03-23,3755.0,5065.0,498,222.0,366.0
2021-03-24,3409.0,4479.0,358,205.0,310.0
2021-03-25,3526.0,4471.0,515,243.0,273.0
2021-03-26,3083.0,4027.0,295,194.0,260.0
2021-03-27,2953.0,2193.0,528,204.0,287.0
2021-03-28,2943.0,1282.0,263,263.0,320.0
2021-03-29,3394.0,5145.0,316,258.0,308.0
2021-03-30,3092.0,4293.0,362,212.0,288.0
2021-03-31,2793.0,3907.0,612,198.0,281.0
2021-04-01,3649.0,2038.0,340,302.0,258.0
2021-04-02,2834.0,1633.0,237,200.0,262.0
2021-04-03,3076.0,1562.0,286,187.0,272.0
2021-04-04,3281.0,1391.0,289,201.0,238.0
2021-04-05,4428.0,5412.0,397,251.0,284.0
2021-04-06,3359.0,4505.0,319,176.0,248.0
2021-04-07,3220.0,4301.0,368,171.0,280.0
2021-04-08,3092.0,4116.0,436,159.0,260.0
2021-04-09,3207.0,3889.0,349,158.0,247.0
2021-04-10,3787.0,2123.0,398,214.0,236.0
2021-04-11,2664.0,1186.0,242,153.0,232.0
2021-04-12,3553.0,4872.0,380,177.0,234.0
2021-04-13,2883.0,4054.0,274,115.0,272.0
2021-04-14,2793.0,3672.0,551,137.0,237.0
2021-04-15,3053.0,3614.0,349,175.0,244.0
2021-04-16,2846.0,3237.0,338,131.0,222.0
2021-04-17,2455.0,1617.0,321,104.0,222.0
2021-04-18,2463.0,1089.0,269,122.0,189.0
2021-04-19,3280.0,4177.0,362,122.0,214.0
2021-04-20,3260.0,3463.0,341,151.0,210.0
2021-04-21,2479.0,3471.0,279,93.0,196.0
2021-04-22,2401.0,3096.0,247,85.0,173.0
2021-04-23,2424.0,2979.0,333,74.0,179.0
2021-04-24,2441.0,1684.0,335,97.0,186.0
2021-04-25,2542.0,1019.0,292,84.0,176.0
2021-04-26,2741.0,3742.0,337,68.0,188.0
2021-04-27,2417.0,3311.0,309,60.0,173.0
2021-04-28,2302.0,2990.0,410,57.0,175.0
2021-04-29,1983.0,2830.0,307,37.0,169.0
2021-04-30,2151.0,2552.0,396,47.0,128.0
2021-05-01,2239.0,957.0,420,55.0,144.0
2021-05-02,1774.0,907.0,337,31.0,157.0
2021-05-03,2397.0,3270.0,539,24.0,143.0
2021-05-04,1897.0,2698.0,614,17.0,124.0
2021-05-05,2025.0,2401.0,501,33.0,145.0
2021-05-06,1681.0,2583.0,429,14.0,120.0
2021-05-07,1651.0,2254.0,404,14.0,111.0
2021-05-08,1485.0,1182.0,520,7.0,106.0
2021-05-09,1231.0,721.0,536,10.0,118.0
2021-05-10,1527.0,1555.0,969,4.0,117.0
2021-05-11,1268.0,2814.0,578,5.0,92.0
2021-05-12,943.0,2290.0,682,1.0,95.0
2021-05-13,645.0,1883.0,629,,62.0
2021-05-14,392.0,1533.0,600,,49.0
2021-05-15,94.0,462.0,299,,21.0
2021-05-16,,1.0,13,,
